title_id,title,region,category
UCED-00970,God of War: Chains of Olympus,Europe,Demos
ULUS-10058,Stealth + WipEout Pure,USA,Demos
ULES-00229,Stealth + WipEout Pure,Europe,Demos
UMDS-10059,Stealth + WipEout Pure,Europe,Demos
UCET-00424/0.02,Tekken: Dark Resurrection,Europe,Preproduction
UCES-01378,Jak and Daxter: The Lost Frontier,Europe,Games
ULES-00706,UEFA Champions League 2006-2007,France,Games
ULJM-05042,Guilty Gear XX #Reload: The Midnight Carnival,Japan,Games
ULJM-05264,Wangan Midnight Portable,Japan,Games
ULJM-05372,Wangan Midnight Portable,Japan,Games
ULES-01523-1.00,Shin Megami Tensei: Persona 3 Portable,Europe,Preproduction
ULES-01523,Shin Megami Tensei: Persona 3 Portable,Europe,Games
ULES-01523/1.01,Shin Megami Tensei: Persona 3 Portable,Europe,Games
ULJS-00344,428: Fuusa Sareta Shibuya de,Japan,Games
ULJS-00149,Hayarigami 2 Portable: Keishichou Kaii Jiken File,Japan,Games
ULJS-00208,Hayarigami 2 Portable: Keishichou Kaii Jiken File,Japan,Games
ULJS-00110,Hayarigami Portable: Keishichou Kaii Jiken File,Japan,Games
UCJS-10096,Jigen Kairou,Japan,Games
ULJM-05607,Judie no Atelier: Gramnad no Renkinjutsushi: Toraware no Moribito,Japan,Games
ULJS-00247,"Koori no Haka: Ichiyanagi Nagomu, 3-dome no Junan",Japan,Games
ULJM-05111,Machi: Unmei no Kousaten Tokubetsu-hen,Japan,Games
ULJS-00203,Sorayume Portable,Japan,Games
UCJS-10009,TalkMan,Japan,Educational
UCJS-18017,TalkMan,Japan,Educational
UCJS-10033,TalkMan Euro! TalkMan Europa Gengo-ban,Japan,Educational
UCJS-10051,TalkMan-shiki Shabelingual Eikaiwa,Japan,Educational
UCJS-10054,TalkMan-shiki Shabelingual Eikaiwa for Kids!,Japan,Educational
ULJM-05529,Tantei Jinguuji Saburou: Hai to Diamond,Japan,Games
ULES-00829,Harry Potter and the Order of the Phoenix,Europe,Games
ULES-00905,Ben 10: Protector of Earth,Europe,Games
ULES-01170,Crash: Mind over Mutant,Europe,Games
ULES-01351,LEGO Harry Potter: Years 1-4,Europe,Games
ULES-01351/E,LEGO Harry Potter: Years 1-4,Europe,Games
ULES-01384,Dante's Inferno,Europe,Games
ULES-01565#,FIFA 13,Europe,Games
UCJB-98302,Demo Disc for PSP Vol. 1,Europe,Demos
ULJS-00053,Simple 2500 Series Portable!! Vol. 3: The Dokodemo Suiri: IT Tantei Zen 68 no Jikenbo,Japan,Games
UCJS-10088,Enkaku Sousa: Shinjitsu e no 23-nichi-kan,Japan,Games
UCJX-90015,PlayStation Spot Sen'you UMD Vol. 1,Japan,Demos
UCJX-90017,PlayStation Spot Sen'you UMD Vol. 2,Japan,Demos
UCJX-90018,PlayStation Spot Sen'you UMD Vol. 3,Japan,Demos
UCJX-90020,PlayStation Spot Sen'you UMD Vol. 4,Japan,Demos
UTST-99261,SCEJ PSP Browser,Japan,Preproduction
UTST-99281,SCEJ PSP Browser,Japan,Preproduction
UCJS-90007,PlayStation Spot Sen'you UMD Version 2.00,Japan,Applications
UCJX-90007,PlayStation Spot Sen'you UMD Version 2.00,Japan,Applications
UCJX-90025,PSP System Software Update Disc Ver. 3.11,Japan,Applications
UCJX-90027,System Software Update Ver. 3.73,Japan,Applications
UTST-99437,System Software Update Ver. 3.73,Japan,Applications
ULES-00979,Los Simpson: El Videojuego,Spain,Games
ULES-00979/1.00,Los Simpson: El Videojuego,Spain,Games
UCUS-94341,Hilton Garden Inn: Ultimate Team Play,USA,Games
ULUS-80017,Monster Kingdom: Jewel Summoner,USA,Demos
UCES-00218/1.00,Game Sharing Server Disc,Europe,Preproduction
UCED-00686/1.00,Retail Sampler No. 4,Europe,Preproduction
UCJP-00062-1,Jeanne d'Arc,Japan,Preproduction
UCJP-00018,PlayStation Spot,Japan,Applications
UCED-01018,Firmware 3.73,Europe,Applications
UTST-99332,Updater Test A0304: Game (w) 1.50 + Updater (0304) 9999/9.99,Japan,Preproduction
UTST-99119,PSP Update Disc 1.00,Japan,Preproduction
ULJP-00572,Karakuri,Japan,Preproduction
UMDT-99801,PSP Seizou Kensa Disc (1),Japan,Preproduction
ULES-00571,Scooby-Doo! Who's Watching Who?,Europe,Games
ULES-00210,Harry Potter and the Goblet of Fire,Europe,Games
ULES-01447,Despicable Me,Europe,Games
ULES-00561,Medal of Honor: Heroes,Spain,Games
ULES-00595,The Sims 2: Pets,Europe,Games
ULES-01174,Spider-Man: Web of Shadows: Amazing Allies Edition,Europe,Games
ULES-01365,Nickelodeon SpongeBob SquarePants: SpongeBob's Truth or Square,Europe,Games
ULES-01516,Naruto Shippuden: Kizuna Drive,Europe,Games
ULES-00988/P,Medal of Honor: Heroes 2,Australia,Games
ULES-00143,Koloomn,Europe,Games
ULES-00201,Il Signore degli Anelli: Tactics,Italy,Games
UCES-01159,PlayStation Network Collection: Puzzle Pack,Europe,Games
ULES-00646,Thrillville,Europe,Games
UCES-01531,EyePet Adventures,Europe,Games
UCES-01531/POR,EyePet Adventures,Europe,Games
ULES-00389,Professor Sudoku,Europe,Games
ULES-00164/P,FIFA 06,Italy,Games
ULES-01038,UEFA Euro 2008: Austria-Switzerland,Europe,Games
ULES-01287/E,Transformers: Revenge of the Fallen,Europe,Games
ULES-00339,Me & My Katamari,Europe,Games
ULJM-05835,Viorate no Atelier: Gramnad no Renkinjutsushi 2: Gunjou no Omoide,Japan,Games
ULJS-00204,Hayarigami 3: Keishichou Kaii Jiken File,Japan,Games
ULJS-00216,"Amagoushi no Yakata Portable: Ichiyanagi Nagomu, Saisho no Junan",Japan,Games
ULJS-00239,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,Japan,Games
ULJS-00488,Meitantei Conan: Kako kara no Prelude,Japan,Games
ULES-00332,Scudetto 2006: Championship Manager,Italy,Games
UCET-00460/0.01,Passport to... Rome,Europe,Applications
ULES-01075,Disney/Pixar WALL-E,Europe,Games
ULES-00816,Surf's Up,Europe,Games
UCES-01292/9131366,Buzz! Concurso Universal,Europe,Games
ULES-00828,Hot Wheels: Ultimate Racing,Europe,Games
UCED-01060/9991250,Echochrome,Europe,Preproduction
UCED-01060/9991656,Echochrome,Europe,Preproduction
UCED-00316,Greatest Hits Vol. 1,Europe,Demos
ULES-00325,Disney/Pixar Cars,Italy,Games
UCES-01198,Buzz! Il Quizzone Nazionale,Italy,Games
ULES-00977,I Simpson: Il Videogioco,Italy,Games
ULES-00573,Scooby-Doo! Who's Watching Who?,Europe,Games
ULES-00343,Mondiali FIFA 2006,Italy,Games
ULES-01138,FIFA 09,Italy,Games
ULES-00442,FIFA 07,Italy,Games
ULES-00560,Medal of Honor: Heroes,Italy,Games
ULES-01551,FIFA 12,Italy,Games
ULES-01573,FIFA 13,Italy,Games
ULES-01577,PES 2013: Pro Evolution Soccer,Europe,Games
ULES-01588,FIFA 14: Legacy Edition,Italy,Games
ULES-00707,UEFA Champions League 2006-2007,Italy,Games
ULES-01455,Football Manager Handheld 2011,Europe,Games
ULUS-80020,Yggdra Union,USA,Demos
ULES-01172/E,Crash: Mind over Mutant,Europe,Games
ULES-01597,PES 2014: Pro Evolution Soccer,Europe,Games
ULES-00212,Gottlieb Pinball Classics,Europe,Games
ULES-00041,DTM Race Driver 2,Europe,Games
ULES-01574,FIFA 13,Germany,Games
ULES-01262,Warriors Orochi 2,Germany,Games
UCUS-98707,Secret Agent Clank,USA,Demos
UCES-01451,Buzz! The Ultimate Music Quiz,Europe,Games
ULES-00171,Crash Tag Team Racing,Spain,Games
ULES-00324#,Disney/Pixar Cars,Spain,Games
ULES-00737,Disney/Pixar Ratatouille,Spain,Games
ULES-00444,FIFA 07,Spain,Games
ULES-00895,FIFA 08,Spain,Games
ULES-01323,FIFA 10,Spain,Games
ULES-01343,Marvel: Ultimate Alliance 2,Europe,Games
ULES-01479,FIFA 11,Spain,Games
ULES-01479#,FIFA 11,Spain,Games
ULES-00344,FIFA World Cup Germany 2006,Spain,Games
UCES-00004#,F1 Grand Prix,Europe,Games
ULES-01440,PlayEnglish,Spain,Games
UCES-01563,Geronimo Stilton: Return to the Kingdom of Fantasy: The Videogame,Europe,Games
ULES-00216,Harry Potter and the Goblet of Fire,Europe,Games
ULES-00158,NBA Live 06,Spain,Games
ULES-01310,NBA Live 10,Spain,Games
ULES-01486,Nickelodeon Bob Esponja: Atrapados en el Congelador,Spain,Games
ULES-00202,El Señor de los Anillos: Tácticas,Spain,Games
ULES-01470,PES 2011: Pro Evolution Soccer,Europe,Games
ULES-00900,Spider-Man: Friend or Foe,Europe,Games
ULES-00613,TOCA Race Driver 3 Challenge,Europe,Games
ULES-00709,UEFA Champions League 2006-2007,Spain,Games
ULES-00191,X-Men Legends II: El Ascenso de Apocalipsis,Spain,Games
ULES-00393,X-treme Party,Spain,Games
ULES-00954,La Brújula Dorada,Spain,Games
ULES-01549,FIFA 12,Spain,Games
ULES-01363,The Secret Saturdays: Beasts of the 5th Sun,Europe,Games
ULES-00033,Tony Hawk's Underground 2 Remix,Europe,Games
ULES-01256,Disney/Pixar Up,Spain,Games
ULES-01366,Autoescuela Aprueba Conmigo,Spain,Games
ULES-01091,Super Hind,Europe,Games
ULES-00485,Gun Showdown,Germany,Games
ULES-00783,Freak Out: Extreme Freeride,Europe,Games
ULES-01219,Real Madrid: The Game,Europe,Games
ULES-00825,Transformers: The Game,Europe,Games
ULES-00155,ATV Offroad Fury: Blazin' Trails,Europe,Games
ULJS-00598,Bakumatsu Rock,Japan,Games
ULJM-05170,Eiyuu Densetsu: Sora no Kiseki FC,Japan,Games
ULJM-08033,Eiyuu Densetsu: Sora no Kiseki FC,Japan,Games
ULJS-00351,God Eater Burst,Japan,Games
ULJS-19056,God Eater Burst,Japan,Games
ULJS-19081,God Eater Burst,Japan,Games
ULJM-05772,Pro Yakyuu Spirits 2011,Japan,Games
ULJS-00483,Toriko: Gourmet Survival! 2,Japan,Games
ULJM-05270,World Soccer Winning Eleven: Ubiquitous Evolution 2008,Japan,Games
UCED-00308,Lemmings / Go! Sudoku,Europe,Demos
ULES-01572,FIFA 13,Spain,Games
ULES-00172/E,Crash Tag Team Racing,Italy,Games
ULES-01582,Football Manager Handheld 2013,Europe,Games
ULES-00564,Ford Street Racing: L.A. Duel,Europe,Games
ULES-00159,Marvel Nemesis: Rise of the Imperfects,Europe,Games
ULES-00701,Mind Quiz: Exercise Your Brain,Europe,Games
ULES-01578,NBA 2K13,Europe,Games
ULES-00921,NBA Live 08,Europe,Games
ULES-00849,Pro Cycling Season 2007: Le Tour de France,Europe,Games
ULES-01260,Tiger Woods PGA Tour 10,Europe,Games
ULES-01305#,TNA Impact! Cross the Line,Europe,Games
ULES-00040,TOCA Race Driver 2,Europe,Games
ULES-00189,X-Men Legends II: Rise of Apocalypse,Europe,Games
ULES-00412,Myst,Europe,Games
UCES-00005,WRC: FIA World Rally Championship,Europe,Games
UCES-00005/P,WRC: FIA World Rally Championship,Europe,Games
UCED-00017/0.1,WipEout Pure,Europe,Preproduction
ULES-01413/1.00,2010 FIFA World Cup South Africa,Europe,Preproduction
UCES-01295/FIN,Buzz! Quiz World,Europe,Games
UCES-01204,Buzz! Svenska Genier ~ Buzz! Suomen Neropatti,Europe,Games
UCES-01041/9978053,Buzz! Master Quiz,Europe,Games
UCES-01454/FIN,Buzz! The Ultimate Music Quiz,Europe,Games
ULJS-00438,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei,Japan,Games
ULJS-19060,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei,Japan,Games
ULJM-05977,Uta no Prince-sama: Music,Japan,Games
UCJP-00164-#66,LocoRoco 2,Japan,Preproduction
UCJP-00138-0,Navi-Chu,Japan,Preproduction
UCJP-00125-0,Patapon,Japan,Preproduction
UCJP-00060-1,PSP Camera 01,Japan,Preproduction
UCJP-00067-1,PSP Camera 03,Japan,Preproduction
UCJP-00103-0,Ratchet & Clank 5: Gekitotsu! Dodeka Ginga no MiriMiri Gundan,Japan,Preproduction
UCJP-00174,Resistance: Houfuku no Toki,Japan,Preproduction
UCUS-98668,Resistance: Houfuku no Toki,Japan,Preproduction
ULES-00036,NFL Street 2: Unleashed,Europe,Games
ULES-00821,World of Pool,Europe,Games
ULES-01477#,FIFA 11,Italy,Games
ULES-01356,Puzzle Chronicles,Europe,Games
ULES-01356#,Puzzle Chronicles,Europe,Games
ULES-00836,Donkey Xote,Europe,Games
UCJS-10092,Juusei to Diamond,Japan,Games
UCJS-10097,Trick x Logic: Season 1,Japan,Games
ULJS-00144,Infinite Loop: Kojou ga Miseta Yume,Japan,Games
UCJP-00003,Saru! Get You! P!,Japan,Preproduction
UCJP-00139,Mugen Kairou,Japan,Preproduction
UCJP-00154,Clank & Ratchet: Maru Hi Mission * Ignition!,Japan,Preproduction
ULJP-00523,Twelve: Sengoku Houshinden,Japan,Preproduction
ULJM-06133,Final Fantasy III,Japan,Games
ULJM-05279,Anata o Yurusanai,Japan,Games
ULJM-05351,Anata o Yurusanai,Japan,Games
ULJS-00545,The Idolmaster Shiny Festa: Groovy Tune,Japan,Games
ULES-01598,PES 2014: Pro Evolution Soccer,Europe,Games
ULES-01299,AFL Challenge,Australia,Games
UCES-01202,Buzz! Brain of Oz ~ Buzz! Brain of New Zealand,"Australia, New Zealand",Games
UCES-01293,Buzz! Quiz World,Australia,Games
ULES-00815,Ricky Ponting 2007: Pressure Play,Australia,Games
ULES-00387,Sudoku Coach,Australia,Games
UCES-00710,Syphon Filter: Logan's Shadow,Europe,Games
ULES-01586/E,FIFA 14,Europe,Games
ULES-01350,Tom Clancy's Ghost Recon: Predator,Europe,Games
ULUS-10411,X-Men Origins: Wolverine,USA,Games
ULES-00195,Dead to Rights: Reckoning,Europe,Games
UCUS-98692,SOCOM: U.S. Navy SEALs: Fireteam Bravo 2,USA,Demos
ULES-00567,Family Guy: Video Game!,"Europe, Australia",Games
ULES-01590,FIFA 14,Spain,Games
ULES-01304,Hannah Montana: Rock Out the Show,Europe,Games
ULJM-05110,Kamaitachi no Yoru 2 Tokubetsu-hen,Japan,Games
ULJM-05268,Kamaitachi no Yoru 2 Tokubetsu-hen,Japan,Games
ULJS-00284,Musou Tourou,Japan,Games
ULJS-00547,Fushigi no Dungeon: Fuurai no Shiren 4 Plus: Kami no Hitomi to Akuma no Heso,Japan,Games
ULJM-05981,Kuon no Kizuna: Sairinshou Portable,Japan,Games
ULJM-05105,Stealth feat. WipEout Pure Stealth Edition,Japan,Demos
ULES-01332,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?","Europe, Australia",Games
ULES-01085,Wild Arms XF,Europe,Games
ULES-00268,Worms: Open Warfare,Europe,Games
ULJM-05613,BlazBlue: Calamity Trigger Portable,Japan,Games
UCJS-10023,Rezel Cross,Japan,Games
ULES-00668,Arthur and the Minimoys,Europe,Games
ULES-01095,Code Lyoko: Quest for Infinity,Europe,Games
ULES-00213,Gottlieb Pinball Classics,Europe,Games
ULES-01537,Naruto Shippuden: Ultimate Ninja Impact,Europe,Games
ULES-01537#,Naruto Shippuden: Ultimate Ninja Impact,Europe,Games
ULES-01191,The King of Fighters Collection: The Orochi Saga,Europe,Games
ULES-00705/1.03,Pac-Man Rally,Europe,Preproduction
UCES-01579,Street Cricket Champions 2,India,Games
ULES-00835,International Cricket Captain III,Europe,Games
ULES-01283,Rugby League Challenge,Europe,Games
ULES-00457,NASCAR,Europe,Games
ULES-01345,Astro Boy: The Video Game,Europe,Games
ULES-01562,Blazing Souls Accelate,Europe,Games
ULES-00290,007: From Russia with Love,UK,Games
ULES-00798,The History Channel: Great Battles of Rome,Europe,Games
ULES-00337,Infected,Europe,Games
ULES-00554,L.A. Rush,Europe,Games
ULES-00509,The Con,Europe,Games
ULES-01054,Warriors Orochi,Europe,Games
ULES-00974,WWII: Battle over the Pacific,Europe,Games
ULES-01418,"What Did I Do to Deserve This, My Lord!? 2",Europe,Games
ULES-01211,Samurai Shodown Anthology,Europe,Games
ULES-01261,Warriors Orochi 2,Europe,Games
ULES-01475,FIFA 11,Europe,Games
UCUS-98637,SOCOM: U.S. Navy SEALs: Fireteam Bravo,USA,Preproduction
ULES-00848,Brunswick Pro Bowling,Europe,Games
ULES-00834,Hot Brain,Europe,Games
ULES-01104,Mawaskes Puzzle,Europe,Games
ULES-01557,Shin Megami Tensei: Persona 2: Innocent Sin,Europe,Games
ULES-01515,Gladiator Begins,Europe,Games
ULES-00604,Dynasty Warriors Vol. 2,Europe,Games
UCES-01276,Ghostbusters: The Video Game,Europe,Games
ULES-01013,Chessmaster: The Art of Learning,Europe,Games
UCES-01297,Buzz! Quiz World,Europe,Games
ULES-00570,Online Chess Kingdoms,Europe,Games
ULES-01071,Iron Man,Europe,Games
ULES-01169,Monster Jam: Urban Assault,Europe,Games
ULES-01029,Platypus,Europe,Games
ULES-01394/E,Guilty Gear XX Accent Core Plus,Europe,Games
ULES-00591,World Series of Poker: Tournament of Champions: 2007 Edition,Europe,Games
ULJM-05558,Dariusburst,Japan,Games
ULES-00513,The Con,Spain,Games
ULUS-10149,Pac-Man World Rally,USA,Games
ULES-00909,Puzzle Quest: Challenge of the Warlords,Europe,Games
ULJM-05886,Gensou Suikoden: Tsumugareshi Hyakunen no Toki,Japan,Games
ULKS-46021,Astonishia Story,Korea,Games
ULES-01360,Gensan,Europe,Games
UCET-00359/0.04,Formula One 06,Europe,Preproduction
UCES-01445,Buzz! The Ultimate Music Quiz,Europe,Games
UCES-01130,Buzz! Master Quiz,Europe,Games
UCES-01206,Buzz! Polskie Łamigłówki ~ Buzz! Mozak Hrvatske,Europe,Games
UCES-01289,Buzz! Quiz World,Europe,Games
UCES-01320,Street Cricket Champions,India,Games
UCES-00890,Pursuit Force: Extreme Justice,Europe,Games
ULES-01483,FIFA 11,Poland,Games
ULES-01483#,FIFA 11,Poland,Games
ULES-01545,FIFA 12,Poland,Games
ULES-01568,FIFA 13,Poland,Games
ULES-01558,LEGO Harry Potter: Years 5-7,Europe,Games
UCJS-10105,Trick x Logic: Season 2,Japan,Games
ULES-01027,Super Collapse! 3,Europe,Games
ULES-00146#,Kao Challengers,Europe,Games
ULES-00042,V8 Supercars Australia 2,Australia,Games
ULES-00232,Stealth + WipEout Pure,Australia,Demos
UCET-01015,Patapon,Europe,Demos
ULES-00231,Furtif + WipEout Pure,France,Demos
ULES-01319,Cloudy with a Chance of Meatballs,"Europe, Australia",Games
UCJB-98304,Demo Disc for PSP Vol. 1,Australia,Demos
ULES-00452,50 Cent: Bulletproof: G-Unit Edition,Australia,Games
ULUS-10366,Valhalla Knights 2,USA,Games
ULES-01591,FIFA 14,Russia,Games
ULJS-00005,Lumines,Japan,Games
UCJS-10022,Beit Hell 2000,Japan,Games
ULES-00230,Stealth + WipEout Pure,Germany,Demos
ULES-00477,NHL 07,Europe,Games
UCES-00884#,Go!Explore,Italy,Applications
ULES-01175,Puzzler Collection,Europe,Games
ULES-00590,Aces of War,Europe,Games
ULES-00233,Bust-A-Move Ghost,Europe,Games
ULES-01429,Metal Slug XX,Europe,Games
ULJM-05855,Final Fantasy IV Complete Collection: Final Fantasy IV & The After Years,Japan,Games
ULJM-06122,Final Fantasy IV Complete Collection: Final Fantasy IV & The After Years,Japan,Games
ULJS-00568,Tiger & Bunny: Hero's Day,Japan,Games
ULJS-00569,Tiger & Bunny: Hero's Day,Japan,Games
ULJM-06374,Enkeltbillet,Japan,Games
ULJM-06162,Diabolik Lovers: Haunted Dark Bridal,Japan,Games
ULJM-06163,Diabolik Lovers: Haunted Dark Bridal,Japan,Games
ULJM-06310,"Diabolik Lovers: More, Blood",Japan,Games
ULJM-06311,"Diabolik Lovers: More, Blood",Japan,Games
ULJM-05848,Are you Alice?,Japan,Games
ULJM-05943,Gekka Ryouran Romance,Japan,Games
ULJM-06354,Taishou Mebiusline Portable,Japan,Games
ULJM-06289,Shiratsuyu no Kai,Japan,Games
ULJM-06142,Confidential Money: 300-Nichi de 3000-Man Dollar Kasegu Houhou,Japan,Games
ULJM-06143,Confidential Money: 300-Nichi de 3000-Man Dollar Kasegu Houhou,Japan,Games
ULUS-80022,Shin Megami Tensei: Persona 3 Portable,USA,Demos
UCES-01033,Buzz! Master Quiz,Europe,Games
UCES-01033/E,Buzz! Master Quiz,Europe,Games
UCES-01205,Buzz! De Strafste van België,Belgium,Games
ULES-01324,FIFA 10,Netherlands,Games
ULES-01324/P,FIFA 10,Netherlands,Games
ULES-01526,BlazBlue: Continuum Shift II,Europe,Games
ROSE-00025,0-ji no Kane to Cinderella: Halloween Wedding,Japan,Games
ULJM-06272,0-ji no Kane to Cinderella: Halloween Wedding,Japan,Games
ULUS-10137,Rapala Trophies,USA,Games
UCET-01058/0.07,Page Zero,Europe,Preproduction
ULJM-05930,Amnesia,Japan,Games
ULJM-05931,Amnesia,Japan,Games
ROSE-00004,"Asaki, Yumemishi",Japan,Games
ULJM-05870,"Asaki, Yumemishi",Japan,Games
ULJM-06065,Brothers Conflict: Passion Pink,Japan,Games
ULJM-06066,Brothers Conflict: Passion Pink,Japan,Games
ULJM-06325,Jewelic Nightmare,Japan,Games
ESGM-0002,Kaleido-Eve,Japan,Games
ULJM-06397,Kaleido-Eve,Japan,Games
ROSE-00027,School Wars: Sotsugyou Sensen,Japan,Games
ULJM-06283,School Wars: Sotsugyou Sensen,Japan,Games
ULJM-05985,Angelique: Maren no Rokukishi,Japan,Games
ULJM-06358,Chronostacia,Japan,Games
ULJM-05944,Clock Zero: Shuuen no Ichibyou Portable,Japan,Games
ULJM-05945,Clock Zero: Shuuen no Ichibyou Portable,Japan,Games
ULJM-06047,Hanaoni: Yume no Tsuzuki,Japan,Games
ULJM-06126,Kimikare: Shin Gakki,Japan,Games
ULJM-06285,Koibana Days: Pure Flower Garden,Japan,Games
ULJM-06327,Snow Bound Land,Japan,Games
ULES-00540,Who Wants to Be a Millionaire: Party Edition,Europe,Games
ULES-00663,DreamWorks Over the Hedge: Hammy Goes Nuts!,Europe,Games
ULES-00983,Telly Addicts,Europe,Games
ULES-00889,Thrillville: Off the Rails,Europe,Games
UCES-00853,Go!Explore,"Spain, Portugal",Applications
ULES-01561,Fate/Extra,Europe,Games
ULES-01066,Puzzler Collection,Europe,Games
ULES-00785,After Burner: Black Falcon,Europe,Games
UCJB-98303,Demo Disc for PSP Vol. 1,Europe,Demos
ULES-00950,The Golden Compass,Europe,Games
ULES-01467,PES 2011: Pro Evolution Soccer,Europe,Games
ULES-00659,Myst,Australia,Games
UCES-00885,Go!Explore,"Belgium, Netherlands",Applications
ULES-01596,PES 2014: Pro Evolution Soccer,Europe,Games
ULES-01482,FIFA 11,Netherlands,Games
ULES-01076,Disney/Pixar WALL-E,Europe,Games
ULES-01595,PES 2014: Pro Evolution Soccer,Europe,Games
ULJS-00266,Dot Hack Link,Japan,Games
ULJS-00279,Dot Hack Link,Japan,Games
ULJS-19058,Dot Hack Link,Japan,Games
ULJM-06298,O.G.A Onigokko Royal: Hunter wa Field de Koi o Suru,Japan,Games
ROSE-00006,Mother Goose no Himitsu no Yakata: Nursery Rhymes for you,Japan,Games
ULJM-05892,Mother Goose no Himitsu no Yakata: Nursery Rhymes for you,Japan,Games
PP-0004,Solomon's Ring: Chi no Shou,Japan,Games
ULJM-06204,Solomon's Ring: Chi no Shou,Japan,Games
ULUS-10165,Nickelodeon Avatar: The Last Airbender,USA,Games
ULUS-10307,Ben 10: Protector of Earth,USA,Games
ULJM-05926,Tanteibu: The Detective Club: Angou to Misshitsu to Kaijin to,Japan,Games
UCJS-10036,Kazuo,Japan,Games
ULJM-06280,Urakata Hakuouki,Japan,Games
ULJM-05894,Moujuutsukai to Oujisama Portable,Japan,Games
ULJM-05895,Moujuutsukai to Oujisama Portable,Japan,Games
ULJM-06014,Kannou Mukashi-banashi Portable,Japan,Games
ULJM-06265,Amnesia Crowd,Japan,Games
ULUS-10143,Bubble Bobble Evolution,USA,Games
ULUS-10362,Cake Mania: Baker's Challenge,USA,Games
ULUS-10356,CID the Dummy,USA,Games
ULUS-10235,Driver 76,USA,Games
ULUS-10219,Innocent Life: A Futuristic Harvest Moon,USA,Games
ULUS-10201,Luxor: The Wrath of Set,USA,Games
ULET-01077,Space Invaders Extreme,Europe,Preproduction
ULET-00749,Impossible Mission,Europe,Preproduction
ULUS-10229,Major League Baseball 2K7,USA,Games
ULUS-10331,Need for Speed: ProStreet,USA,Games
ULUS-10256,MTV Pimp My Ride,USA,Games
ULAS-42019,Burnout Legends,Asia,Games
ULJS-00221,Lara Croft Tomb Raider: Anniversary,Japan,Games
ULJM-05180,Lara Croft Tomb Raider: Legend,Japan,Games
ULUS-10326,Ford Racing: Off Road,USA,Games
ULUS-10138,MTX Mototrax,USA,Games
ULUS-10163,Pocket Racers,USA,Games
ULUS-10168,Scooby-Doo! Who's Watching Who?,USA,Games
ULUS-10318,Spider-Man: Friend or Foe,USA,Games
ULUS-10132,Super Monkey Ball Adventure,USA,Games
ULUS-10153,MotoGP,USA,Games
ULUS-10236,Burnout Dominator,USA,Games
ULUS-10344,Fading Shadows,USA,Games
ULUS-10198,The Fast and the Furious,USA,Games
ULUS-10190,Puzzle Scape,USA,Games
ULUS-10189,Snoopy vs. the Red Baron,USA,Games
ULUS-10233,Rocky Balboa,USA,Games
ULUS-10276,Tiger Woods PGA Tour 08,USA,Games
ULUS-10384,WWE SmackDown vs. Raw 2009,USA,Games
ULUS-10021GH,Midnight Club 3: DUB Edition,USA,Games
ULUS-10212,Winx Club: Join the Club,USA,Games
ULUS-10213,The Warriors,USA,Games
ULUS-10656,Summon Night 5,USA,Games
ULUS-10225,Puzzle Quest: Challenge of the Warlords,USA,Games
ULUS-10223,Cube,USA,Games
UCET-00357/1.00,LocoRoco,Europe,Preproduction
ULUS-10287,Super Collapse! 3,USA,Games
ULUS-10423,Warriors Orochi 2,USA,Games
ULUS-10185,Family Guy: Video Game!,USA,Games
ULUS-10131,NHL 07,USA,Games
ULJM-05571,Assassin's Creed: Bloodlines,Japan,Games
JRPG-00001,Black Rock Shooter: The Game,Japan,Games
ULJM-05859,Black Rock Shooter: The Game,Japan,Games
NW10107740,Ys vs. Sora no Kiseki: Alternative Saga,Japan,Games
ULJM-05679,Ys vs. Sora no Kiseki: Alternative Saga,Japan,Games
HONEY-007,Starry Sky: After Autumn Portable,Japan,Games
ULJM-06209,Starry Sky: After Autumn Portable,Japan,Games
HONEY-007,"Starry Sky: After Autumn Portable: Etsuran Shite Please ""Etsu Puritsu 2""",Japan,Bonus Discs
ULJM-06287,"Starry Sky: After Autumn Portable: Etsuran Shite Please ""Etsu Puritsu 2""",Japan,Bonus Discs
ULJS-00431,Tales of the Heroes: Twin Brave,"Japan, Korea",Games
ULJS-00432,Tales of the Heroes: Twin Brave,"Japan, Korea",Games
ULKS-46284,Tales of the Heroes: Twin Brave,"Japan, Korea",Games
HSN-0021,7th Dragon 2020,Japan,Games
ULJM-05923,7th Dragon 2020,Japan,Games
ULJS-00027,Comic Party Portable,Japan,Games
ULJM-05093,Initial D: Street Stage,Japan,Games
ULJM-08013,Initial D: Street Stage,Japan,Games
ULJM-08040,Initial D: Street Stage,Japan,Games
ULJS-00549,Kamen Rider: Super Climax Heroes,Japan,Games
ULJM-05577,MagusTale Eternity: Sekaiju to Koi suru Mahoutsukai,Japan,Games
ULJM-05422,Persona,Japan,Games
ULJM-05686,Persona,Japan,Games
ULJS-00378,PhotoKano,Japan,Games
ULJM-05560,Senjou no Valkyria 2: Gallia Ouritsu Shikan Gakkou,Japan,Games
ULJS-00193,SNK Arcade Classics Vol. 1,Japan,Games
ULJM-05753,Tactics Ogre: Unmei no Wa,Japan,Games
ULJS-00592,Vitamin R,Japan,Games
